credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn,churn_probability(%)
670,2,1,25,6,0.0,2,1,1,0.3917742144374788,0,0.2521807
613,1,0,45,1,0.7486784375281614,2,1,1,0.7361337507731988,0,22.538065
539,1,1,30,0,0.0,2,1,0,0.8049172695992467,0,1.8428061
850,2,0,57,8,0.5052900163568405,2,1,1,0.6614977230325495,0,21.368301
522,2,1,34,9,0.5039348446215752,1,1,0,0.871267906085031,1,26.856688
737,1,1,41,1,0.40638308565840425,1,1,1,0.6177374939306703,0,13.480163
520,1,1,58,3,0.0,2,0,1,0.16390785319998055,0,20.848776
706,2,1,28,3,0.0,2,0,1,0.9077471398518558,0,4.0469966
643,0,0,45,2,0.6012119502384414,1,0,1,0.011543002356725066,1,89.672226
648,1,0,50,9,0.4086741752398355,1,1,1,0.9477485599874788,0,36.49866
443,0,0,29,9,0.3946925622271577,2,1,0,0.05464931900996544,0,11.665326
640,1,1,68,9,0.0,2,1,1,0.9975042616569882,0,3.6107416
628,2,0,33,3,0.0,1,1,1,0.940998215329564,0,17.19919
540,0,0,42,9,0.3478360875525199,2,1,0,0.8628877057759016,0,12.0686865
460,0,0,35,8,0.4095005665447673,2,1,1,0.9467305127639689,0,10.065936
636,0,1,34,2,0.15984780912441385,2,0,1,0.26752844896687633,0,3.2791321
593,1,0,29,2,0.6068815828769363,1,1,0,0.16998053314091496,0,14.121398
801,2,1,42,4,0.5657582726118003,1,1,1,0.05293860563683832,0,16.143993
640,0,0,75,1,0.42370952285846425,2,0,1,0.5671401118806846,0,1.4420873
611,0,1,31,0,0.4299945447970529,2,1,1,0.9174696183485522,0,25.46605
802,0,1,31,1,0.49826493298534086,1,1,1,0.9383221597662575,0,5.896037
717,0,1,35,7,0.23304031529295424,2,1,1,0.8623214016938617,0,1.7426288
769,1,0,39,8,0.0,1,0,1,0.10503213056846927,0,4.563404
745,0,1,45,10,0.4672479969855491,3,1,1,0.6119056369883323,1,96.71406
572,2,1,35,4,0.6073791155604255,1,1,0,0.640621579360829,0,38.19916
629,2,0,30,2,0.13556751269011255,1,1,0,0.09780459033837731,0,33.580116
687,2,0,39,2,0.0,3,0,0,0.9407849449622439,1,89.61548
483,1,0,50,9,0.0,2,1,1,0.5550963116977672,0,10.254565
690,1,1,36,7,0.4048779725664712,2,1,0,0.6188769527489875,0,1.7834802
492,0,0,30,10,0.3075705757664397,2,0,1,0.7335132505154242,0,2.878246
709,0,1,28,8,0.4969974861107951,2,1,0,0.7262682086139226,0,2.406841
705,0,1,44,3,0.42222306275826976,1,1,0,0.4122999246428034,0,67.7068
560,1,0,66,9,0.0,1,1,1,0.0795921510504253,0,10.190396
611,2,1,46,6,0.0,2,1,0,0.22939565728527073,0,11.281178
730,2,1,62,2,0.0,2,1,1,0.932480901926134,0,13.9495735
709,2,0,45,2,0.0,2,0,1,0.8146331474655829,0,41.753063
544,1,0,21,10,0.643791110566047,2,1,0,0.046260367865131116,0,0.20360337
712,0,0,29,7,0.5866886830425853,1,1,1,0.42464465356441533,0,12.24735
752,0,1,38,3,0.7297875005744365,1,1,1,0.35776186625822765,0,42.936382
648,2,1,46,9,0.5070146209562616,2,1,0,0.38700880934129206,1,13.6125145
556,2,1,38,8,0.0,2,0,0,0.0020293438023331225,1,5.130527
594,2,0,24,0,0.388119893618959,1,1,1,0.35700204369517285,0,56.246098
645,0,0,37,2,0.5457398659352091,2,0,1,0.7670165500805326,0,19.915985
557,1,1,33,3,0.2172338179218503,1,1,1,0.001797521663318847,0,5.338171
547,0,1,32,8,0.6206777022495469,1,1,0,0.3389244172818504,0,22.001877
701,1,0,39,9,0.0,2,0,1,0.729486265938397,0,3.657188
616,1,0,66,1,0.5414246477524003,1,1,0,0.9192324366977046,1,93.45018
605,1,1,52,1,0.2524919579897958,1,1,0,0.5444312931884995,0,66.99272
593,0,0,38,4,0.5161435067122273,1,1,1,0.7703720205279603,0,47.574066
751,2,1,52,8,0.0,2,0,1,0.8964869645051102,0,19.803555
443,2,1,36,6,0.28074350825070055,2,0,1,0.28465643468951285,0,1.7410152
685,1,1,23,8,0.0,2,1,1,0.5611908437255757,0,0.6515088
718,1,1,36,9,0.0,1,1,0,0.2295133685266943,0,6.19135
538,2,0,49,9,0.5637111067684892,1,0,0,0.8689213319872047,1,91.68172
611,2,0,37,4,0.0,2,1,0,0.6284834201666258,0,6.201597
668,0,1,37,10,0.6096431025042878,2,1,1,0.7979463538767951,0,12.427631
537,0,0,41,3,0.5512450891913925,1,1,0,0.5338004279408683,0,38.375237
709,2,1,23,10,0.0,2,0,0,0.6479548796910104,0,10.622204
850,1,1,38,1,0.0,2,1,1,0.40001355129414856,0,1.241851
745,2,0,31,3,0.49553521910031284,1,1,1,0.7022667664761983,0,19.645702
693,0,0,41,9,0.7232477536995201,3,1,1,0.9396789893434822,1,67.06516
795,2,1,35,8,0.0,2,1,0,0.8357987187776431,0,2.09541
626,2,1,26,8,0.0,2,0,0,0.9571370565889041,0,3.705474
487,0,0,61,5,0.4398918700417369,1,0,0,0.056869781064091615,1,98.4167
556,1,0,39,9,0.35707067359500433,1,1,1,0.4744779126406572,0,12.306683
643,1,0,46,6,0.0,2,0,0,0.5339010375490859,0,3.528209
605,1,0,28,6,0.0,2,0,0,0.7975608670628044,0,2.2684412
756,0,0,60,3,0.4620397468948449,1,1,0,0.46760770653597417,1,99.21197
586,1,0,38,2,0.0,2,1,0,0.4358260213850423,0,2.8002634
535,0,1,40,7,0.44542586992192734,1,1,0,0.04058757611351883,1,52.956326
678,1,0,35,4,0.0,1,1,0,0.6275936351921608,0,18.403603
596,1,1,39,9,0.0,1,1,0,0.244783426817261,0,12.825859
648,1,1,26,9,0.6493626555706343,1,1,0,0.491830269790765,0,2.6019735
492,0,1,39,10,0.4965229109555996,2,1,0,0.7429361003975878,0,6.066836
702,1,1,45,0,0.3220175171520836,1,1,1,0.13732926494480222,0,24.736967
486,0,0,40,9,0.28433891226513525,1,1,0,0.38093952972508877,0,54.125244
568,0,1,40,1,0.39570899084963146,1,0,0,0.6730110725574292,1,53.68374
619,0,1,57,3,0.5498104429571387,1,1,1,0.36231665124019347,1,87.40797
724,0,1,41,2,0.5097391135978756,2,0,1,0.9982646842773485,0,2.4061565
548,0,0,33,0,0.402890113671252,1,1,0,0.21371175947302964,0,64.062485
545,0,0,37,8,0.4573732705577791,1,1,0,0.6802592647597845,1,63.55657
683,1,1,33,8,0.0,1,0,0,0.3677994248450727,0,8.526711
762,1,0,51,3,0.39572632856631157,1,0,1,0.42787611216871213,0,87.83464
627,0,0,30,4,0.31834048637038254,2,1,0,0.6491385427308307,0,3.6897752
516,1,1,35,10,0.41486401909237336,2,0,0,0.5983292404424623,0,1.4780852
800,1,0,38,2,0.6703531700859102,2,1,0,0.3402349924417782,0,2.1200929
464,0,0,42,3,0.34149024410668094,1,1,1,0.8205441619674678,0,64.972466
626,1,0,35,3,0.0,1,0,0,0.4009321890240518,0,10.789959
790,1,0,31,9,0.0,2,1,0,0.4206160188297982,0,0.73526686
534,1,0,34,7,0.4844659439216935,2,1,1,0.35087060814307763,0,0.97176814
745,1,1,46,2,0.4871308107606559,1,1,1,0.5901189563603324,0,38.915016
553,2,1,47,3,0.4644441494154061,1,0,0,0.7285326248656746,1,87.13222
748,1,0,26,1,0.3100075014520836,1,0,1,0.9152765589113759,0,0.9268964
722,1,1,37,2,0.0,1,0,0,0.6045339829953761,0,5.4326625
501,1,1,40,4,0.5015271339849579,1,1,1,0.5021592062041925,0,3.9040215
675,1,0,38,6,0.2712886335643289,1,0,0,0.6938933668165309,1,17.780779
778,2,0,47,6,0.5073746874677285,2,1,0,0.6234765920145374,0,18.731714
494,0,0,38,7,0.6972458020704743,1,1,0,0.20038283656089154,0,68.425575
850,1,1,40,9,0.0,2,0,1,0.5961606833452594,0,1.322696
592,2,1,31,7,0.4387084014868348,1,0,0,0.21956986892248206,0,45.703445
590,2,0,44,3,0.555733086688703,1,1,0,0.3110858586995058,0,80.92878
758,1,0,39,6,0.5076075310099013,1,0,1,0.2828541125677502,0,7.649414
506,1,1,36,5,0.0,2,1,0,0.8212872829355203,0,0.8126381
733,1,1,33,3,0.0,1,1,1,0.03827940568324274,0,5.7435417
711,1,1,38,3,0.0,2,1,0,0.3424123503794612,0,0.8579529
514,0,1,43,1,0.38085706431643224,1,0,1,0.9964071568834824,1,87.71511
637,2,1,37,8,0.0,1,1,1,0.9303427477324083,0,24.005032
468,0,1,29,1,0.4451288568996281,2,1,1,0.9785913554744478,0,2.8052633
539,1,1,39,3,0.0,2,1,0,0.1834204666545655,0,0.7520206
509,2,0,25,3,0.43339791865294797,2,1,0,0.5345960039183743,0,1.9913194
662,1,0,32,4,0.5338835779897727,1,1,1,0.243593763204386,1,4.554995
818,2,1,26,4,0.0,2,1,1,0.8352065622266927,0,0.16074383
608,1,1,33,9,0.35858658788514497,1,1,0,0.34386123874830044,0,11.08924
850,2,0,32,9,0.0,2,1,1,0.0945757319824043,0,1.0858139
816,0,0,38,5,0.5216410774589795,3,1,0,0.35950528275450305,1,58.06798
536,1,1,35,8,0.0,2,1,0,0.3241394553179829,0,1.3845531
753,1,1,35,3,0.0,2,1,1,0.9242492158001088,0,0.9574983
631,2,1,27,10,0.53475743876727,1,1,1,0.8836765911144513,0,31.145555
703,1,1,37,1,0.5969040258536843,1,1,0,0.10309894594933816,1,12.848369
774,1,1,26,2,0.3740350912994197,1,1,0,0.14203246410032158,0,3.5513825
785,1,1,28,8,0.0,2,1,0,0.3861353259236257,0,0.8635311
571,1,0,33,1,0.0,2,1,0,0.5137446626152797,0,1.57914
621,0,1,46,6,0.5622935192531757,1,0,0,0.1728626083791002,1,84.34454
605,0,0,31,1,0.47028094155678907,1,1,1,0.9180236212558298,0,33.837692
611,1,0,40,8,0.401805888598036,2,1,0,0.7368038147643099,0,2.4087718
569,1,1,38,7,0.0,1,1,1,0.5423398934598254,0,6.4477205
658,1,1,29,4,0.31990119972615183,1,1,1,0.103016038031632,0,1.7619454
788,2,1,34,6,0.623674018403249,1,0,1,0.9060124241865098,0,8.183621
525,1,0,23,5,0.0,2,1,0,0.801264120723529,0,0.9808724
798,1,1,37,8,0.0,3,0,0,0.5539113985385604,0,14.269827
486,0,1,37,9,0.45922226829227764,2,1,0,0.7249879863526966,0,1.7000802
615,2,1,61,9,0.0,2,1,0,0.7511530851196289,1,93.46724
730,1,0,35,0,0.6196561719541189,1,1,1,0.26855914739857656,0,22.674833
641,1,1,37,7,0.0,2,1,0,0.37621952896501615,0,0.5778501
542,1,1,39,3,0.53845276382933,1,1,1,0.07171609888744375,1,33.834305
692,1,1,30,2,0.0,2,0,1,0.6524372577581159,0,5.176639
714,0,0,55,9,0.7177225621765396,1,1,1,0.5006284600179317,0,79.84198
591,2,1,29,1,0.388768364079615,1,1,1,0.9818167134961389,0,18.936113
710,1,0,41,2,0.622033631264391,1,1,1,0.04986626222804277,0,12.799319
639,1,0,38,4,0.32503611326814014,2,0,1,0.5948727603486132,0,3.0558121
531,1,0,47,6,0.0,1,0,0,0.9750269150703891,1,79.73836
673,1,0,38,2,0.6778127326517314,2,0,0,0.6745132160121291,1,0.82154536
765,0,1,36,8,0.3679204572661354,2,1,1,0.36459971927319057,0,2.0796118
622,1,0,32,6,0.6739364974838988,2,1,0,0.5052801042499558,0,1.7275728
806,1,1,40,5,0.32130148938160513,1,1,1,0.7142035064348645,0,15.703091
757,0,1,26,8,0.4845854346679164,2,1,1,0.6352979709562262,0,0.46090624
570,1,0,58,8,0.0,1,0,1,0.5825173304050536,1,47.917606
555,2,1,32,4,0.0,2,1,1,0.27199702571595585,0,1.0765543
692,1,1,54,5,0.0,2,1,1,0.44359366319483506,0,2.7357328
774,1,1,60,5,0.3423364043943101,1,1,0,0.3706548975427153,1,97.13974
638,2,1,44,9,0.3094377880676573,2,1,1,0.5567263673680837,0,8.075805
543,2,0,41,4,0.0,1,0,0,0.9745459691400529,0,52.94329
584,1,1,31,5,0.0,2,1,0,0.15732847486935,0,0.7962063
691,0,1,30,7,0.4660373859362581,1,1,0,0.10594416766801228,0,35.091465
684,0,0,40,6,0.5473403563972926,1,1,0,0.9349143843237029,0,68.04279
733,1,1,22,5,0.0,2,1,1,0.5860090138608237,0,0.44469252
599,2,0,37,2,0.0,2,1,1,0.7187071865363142,0,9.155283
524,0,0,31,10,0.26799319197687,2,1,1,0.809075516711846,0,4.000693
632,0,0,38,6,0.34503953378042856,2,1,0,0.4904434873530422,0,4.2231584
735,2,1,34,5,0.0,2,0,0,0.3554530957706461,0,2.0152285
734,1,1,34,6,0.5324807374978423,1,1,1,0.06548455377488549,0,4.217381
605,1,0,51,3,0.5428051684251562,1,1,1,0.3355270928373659,1,70.81113
793,2,1,38,9,0.0,2,1,0,0.44110932594062735,0,1.6403517
468,1,0,56,10,0.0,3,0,1,0.31125617496470914,1,92.936844
779,0,1,37,7,0.47865059474944593,2,1,0,0.6796356052002966,0,1.1579508
698,1,1,48,4,0.4035034304167083,2,0,1,0.8891063596573472,1,5.3580403
707,1,1,58,6,0.3574595565872981,1,0,1,0.6323581402023893,0,36.119305
850,1,0,35,1,0.8440650544609567,1,1,0,0.9429027472123587,1,16.014418
850,1,1,56,7,0.5233897157208333,1,1,1,0.5958762561824654,0,46.077915
527,2,1,37,5,0.3735489975232574,2,1,1,0.6954771680695506,0,2.0497782
696,0,1,32,8,0.40319553648256157,1,1,1,0.5795801999090913,0,9.239646
661,1,1,48,3,0.47955940995804314,1,0,0,0.48230441007116176,0,61.1791
776,1,0,31,2,0.0,2,1,1,0.5617432964848142,0,2.6536949
701,1,1,43,2,0.0,2,1,1,0.8265399845685263,0,1.8701258
610,1,1,26,8,0.0,2,1,0,0.8301767818826696,0,0.46706566
572,0,0,48,3,0.6091237681402836,1,1,0,0.1920193878515398,1,92.68576
673,1,1,30,1,0.25547324812237515,1,1,1,0.38889598956700366,0,1.3577015
519,2,0,57,2,0.4744370513143405,2,1,1,0.14931530961206793,0,25.052813
702,2,0,26,4,0.5389422055783686,1,0,1,0.2987087766881737,0,11.524603
729,1,1,32,6,0.37343616286596687,1,1,1,0.3995759094993572,0,4.738072
543,2,1,35,10,0.23678390696397889,1,1,0,0.3838464073319002,0,47.398533
550,1,0,40,7,0.45578246530294436,1,1,0,0.2700625409726629,0,21.946615
608,1,1,59,1,0.0,1,1,0,0.3532240328951415,1,97.08312
639,0,1,35,10,0.510860405513649,2,1,0,0.2954372642587367,0,5.0368023
686,2,1,34,9,0.0,2,1,0,0.6378520148674198,0,3.6666048
564,0,0,62,5,0.4580798124051085,3,0,1,0.09125571492077492,1,93.4205
745,0,0,28,1,0.44269511975958054,1,1,0,0.3663568870827164,1,50.080585
833,1,1,37,8,0.6027394628631888,2,1,1,0.6806545525097646,0,1.5588614
622,1,1,26,9,0.0,2,1,1,0.7662032224077399,0,0.64662766
597,1,0,42,4,0.25803353066577756,1,1,1,0.5341987159773758,0,22.710953
721,2,1,51,0,0.6748243081483802,1,1,0,0.5453859343567311,1,90.30775
504,1,0,49,7,0.0,3,0,1,0.43909473354705375,1,89.055824
842,2,0,44,2,0.44899536700339177,2,1,0,0.6332274732236928,0,19.320927
587,1,1,38,0,0.0,2,1,0,0.2370354868889979,0,4.4936266
479,0,0,30,7,0.5737961576351578,2,1,0,0.20936204407520914,0,10.7565
508,1,1,49,7,0.4880525794357383,2,1,1,0.3790187962950462,0,5.242844
749,1,1,24,1,0.0,3,1,1,0.2395201241718584,0,5.7083206
721,0,0,36,3,0.26007798624533174,2,1,0,0.14364471807057572,0,6.0616555
674,0,1,47,6,0.4260771375342077,1,1,1,0.01033908738284506,1,62.449287
685,2,0,25,10,0.5121985185299738,1,1,0,0.6078117960265205,0,30.068916
417,1,1,34,7,0.0,2,1,0,0.274987311288228,0,0.645283
574,0,1,33,3,0.5174797066011941,1,1,0,0.9656914235309472,0,33.84029
590,2,0,51,3,0.6176331992005201,3,0,1,0.9596951008821342,1,97.28574
587,0,1,40,5,0.5509882518436071,2,1,0,0.7971087238831308,0,4.2949467
598,0,1,41,3,0.3648370938176532,1,1,0,0.9573774295445214,1,52.836155
741,2,1,53,3,0.0,2,1,1,0.1945290775269038,0,29.989555
850,2,0,70,5,0.0,1,1,1,0.003468331225632047,0,16.364761
584,0,0,29,7,0.41930972850371245,1,0,1,0.6924583797752685,0,16.516235
650,2,1,61,1,0.60968471302432,1,0,1,0.4148351667584254,0,23.353163
607,2,1,36,8,0.6307807285420148,1,1,1,0.3837023435738113,0,21.758558
509,1,0,46,1,0.0,1,1,0,0.35619906701089954,1,61.33264
689,2,0,38,6,0.4823514200526597,1,1,1,0.0608586620022212,0,51.003777
543,1,1,36,4,0.0,2,1,1,0.7060620289237621,0,1.4850389
438,2,0,54,2,0.0,1,0,0,0.9588490200814177,1,94.753845
687,2,0,63,1,0.5488908265503337,1,1,1,0.18965391194859105,0,44.17751
737,0,1,31,5,0.4830336492398169,2,1,1,0.3744307581374021,0,2.0754786
761,1,1,31,7,0.0,3,1,1,0.8335126004533432,0,1.796934
601,1,1,44,1,0.4005059584152275,2,1,1,0.31336467632658915,0,4.691805
651,1,1,45,1,0.0,1,1,0,0.3386748434475492,1,32.685585
745,1,1,35,9,0.3689407520001448,2,1,0,0.8076180775264037,0,0.48134196
648,2,0,49,10,0.0,2,1,1,0.7991973233443793,1,33.74002
848,2,1,40,3,0.4421315443254272,1,1,1,0.15434103956927886,0,26.302633
546,1,0,27,8,0.0,2,1,1,0.07423968989038453,0,0.90506226
439,2,0,32,3,0.5536176461128102,1,1,0,0.3784080879724014,0,44.360157
755,1,1,30,4,0.4911064089806344,2,0,1,0.7209264484758294,0,0.3994537
593,1,0,41,6,0.0,1,1,0,0.3258265164323193,0,18.90708
701,1,1,39,2,0.0,2,1,1,0.41261610483801203,0,2.2501106
701,2,1,36,8,0.0,2,1,0,0.8458301767818825,0,4.4054685
607,2,0,33,2,0.43217495198947115,2,0,1,0.5464512360930468,1,7.2749095
586,2,0,57,3,0.0,2,0,1,0.030234037350566977,0,36.110233
547,0,0,30,9,0.2885331251425629,1,1,0,0.3853646023195215,0,48.98579
647,0,0,51,1,0.47725261678954994,2,0,0,0.2747408877547806,1,36.862747
760,1,0,51,2,0.4023414845445815,1,0,0,0.8981018687284634,1,91.2661
621,2,1,53,9,0.6795262570552052,1,1,0,0.17789943939646236,1,87.727295
725,1,1,44,5,0.0,1,1,1,0.5867788373789696,0,15.821077
526,1,1,36,1,0.0,1,1,0,0.803502434482493,0,10.600047
519,2,0,47,6,0.626931914866311,2,0,0,0.7364045766370687,1,38.756847
713,0,0,38,7,0.5763544074807425,1,1,1,0.2829409208579419,1,37.41716
700,1,1,38,8,0.5373149711900955,1,1,0,0.006441465159922772,0,8.718957
666,1,0,34,9,0.4619290645058319,1,1,1,0.1254292284913209,0,3.31737
630,2,1,32,4,0.326961436812851,1,0,0,0.7316442220232032,0,34.916637
779,2,0,26,4,0.6947766322174873,2,0,1,0.1914414326568187,0,0.69930416
611,0,0,41,2,0.45519214594260166,1,1,0,0.8203284413661505,0,54.538315
685,2,1,43,9,0.0,2,1,0,0.5390499792730206,0,7.2667613
646,0,1,39,9,0.44470011708738005,1,1,1,0.1541493712649558,0,49.425194
683,0,0,57,5,0.6474688189136873,1,0,0,0.046055398290536745,1,98.411
484,0,0,34,4,0.5908755224083213,1,0,1,0.16864955603260107,0,25.752586
601,1,0,43,8,0.0,3,0,1,0.554575811990045,1,91.53893
762,2,0,26,7,0.49306656738598537,2,1,1,0.8482959622643962,0,0.7355357
687,1,0,72,9,0.0,1,0,1,0.3491224411931339,0,2.288618
566,1,1,30,5,0.0,1,1,0,0.2746008743835036,1,6.133756
702,1,1,37,10,0.5999479709072317,1,1,1,0.47362978164414704,0,29.403744
601,1,1,29,9,0.0,1,1,1,0.40194683592283065,0,5.791616
699,1,1,53,4,0.0,2,0,1,0.5565351491067396,0,4.355382
584,1,1,28,10,0.0,2,1,0,0.09912316626237805,0,2.8730946
699,1,1,35,5,0.0,2,1,1,0.3919657327274755,0,1.1717662
698,0,0,51,2,0.44248634973666007,1,1,0,0.432034759319515,0,89.7284
495,1,1,30,10,0.5171661131417941,1,0,0,0.8637728403062491,0,7.557231
650,1,0,27,6,0.0,2,1,0,0.004954523156961489,0,1.9407067
605,1,0,64,2,0.5163678208949299,1,1,1,0.06795753994506475,0,21.717527
667,2,1,38,1,0.3475609559243756,1,1,1,0.38931382947071447,0,20.247137
688,0,1,26,8,0.5824412214536987,1,1,1,0.8765096066674367,0,4.2991753
727,2,0,31,0,0.0,1,1,0,0.6087554361441517,1,58.30165
754,2,1,39,6,0.6783032505349085,2,1,0,0.4479511793376267,0,3.3983808
612,0,0,62,8,0.5609661277214187,1,1,0,0.967223919884349,1,99.21034
546,2,1,42,7,0.5542908278018379,1,1,1,0.4347086146727012,0,33.599876
673,2,0,37,8,0.0,2,1,1,0.9166235875526112,0,3.1114395
593,1,1,35,9,0.4551379406674639,1,1,0,0.3557465737977977,0,12.234883
656,2,0,40,10,0.6691103148692763,1,0,1,0.7594504275158277,0,29.352638
535,0,0,53,5,0.5644385335894745,2,1,1,0.3794215847613447,0,25.25744
678,0,1,36,3,0.5809038641944226,2,0,1,0.4478185666731173,0,3.6441975
477,2,0,48,2,0.5146338100859995,1,0,1,0.1323336878671913,0,82.510155
850,2,1,35,7,0.43981929077260024,1,0,0,0.6317814351270546,0,35.612583
427,1,1,29,1,0.5632787399856253,1,1,1,0.46918340701537,0,1.5184498
752,1,1,49,2,0.3134891939591888,1,1,0,0.0384387709026212,0,67.12098
649,1,1,47,1,0.0,2,1,1,0.7279808721732925,0,5.821543
799,2,0,28,3,0.566977811588761,1,1,0,0.22517640434661507,0,32.830017
589,1,0,61,1,0.0,1,1,0,0.30551407659431473,1,98.44423
583,0,0,54,6,0.46229471097209235,1,1,0,0.287739479120256,1,94.98461
839,2,0,33,10,0.3012873872415689,1,1,0,0.31334412436387676,0,23.89899
540,0,1,44,3,0.6541023887427762,2,1,1,0.06055183270002285,0,8.47893
850,1,1,31,6,0.271011349667907,2,0,0,0.25061538376915,1,0.76403075
696,2,0,51,5,0.0,2,1,0,0.2750805201896781,0,43.247524
660,2,0,33,1,0.0,2,0,0,0.5891729160134793,0,5.1905694
682,1,1,48,1,0.5531255738136548,1,0,1,0.8442238733799078,0,45.149464
744,1,0,43,10,0.58921193860025,1,0,1,0.12112421736275814,0,46.504242
785,1,0,36,4,0.5398143923694279,1,0,0,0.9531681775609571,0,13.122995
752,2,1,48,5,0.46257857124380664,1,1,0,0.7831087868891479,1,87.495056
706,1,0,29,5,0.4486467792560717,1,1,0,0.21163421106715688,0,12.15405
583,1,0,27,1,0.49983074801406424,1,1,1,0.5539170990829624,0,3.666079
660,0,0,39,5,0.5386050965951953,1,1,0,0.8684400360234402,1,38.96808
819,1,0,39,9,0.5305059117827482,1,1,0,0.13518731038814205,1,23.5549
673,1,0,34,8,0.16802471473577182,1,1,0,0.10294488123615804,1,7.4105635
752,1,0,30,3,0.0,2,1,1,0.5249486325944127,0,1.1357841
578,1,1,38,7,0.32785937110960073,1,1,0,0.04493124093350914,0,12.015041
438,1,0,36,4,0.0,2,1,0,0.3220753581967078,0,2.8458312
652,1,1,38,6,0.0,2,1,1,0.7285127729698185,0,1.4686989
629,1,0,49,4,0.0,2,1,1,0.9817132536157203,0,12.304936
720,1,1,52,7,0.0,1,1,1,0.07385475312892381,0,32.78549
668,1,1,42,3,0.5996899777116678,1,1,0,0.5406898858841018,0,8.170113
459,0,1,48,4,0.5340595458498708,1,1,1,0.09638660492076993,1,86.89124
729,2,1,31,8,0.6571226189884507,2,1,1,0.04778361333507349,0,1.9815949
498,0,1,25,8,0.48506837975530226,1,1,1,0.6610576810085362,0,1.6694931
549,2,1,25,6,0.7726571374058688,1,0,1,0.10795295950763296,0,7.1475377
601,0,0,54,1,0.5222836491102822,2,1,1,0.9983449419419553,0,40.27913
544,1,1,64,9,0.4536879894143475,1,1,1,0.6217089232021658,0,34.434845
751,1,0,30,6,0.0,2,1,0,0.07878012350179442,0,0.6419253
632,0,0,41,3,0.3263371992987273,1,1,1,0.1681692101595702,0,39.32289
694,2,1,57,8,0.4636387227977703,1,1,1,0.5885215538083887,0,31.08967
678,1,1,31,2,0.0,2,1,1,0.29398657571798104,0,1.8234488
695,1,1,46,4,0.0,2,1,1,0.6876938747650401,0,2.8925612
661,1,0,41,1,0.0,2,0,1,0.6565081965327688,0,4.7039557
661,1,1,33,9,0.0,2,1,1,0.42085634178064,0,0.7940221
559,1,0,31,3,0.5064635207067539,1,0,1,0.8047278515098192,0,5.4163837
503,1,1,29,3,0.0,2,1,1,0.7197857895429013,0,0.3711886
695,2,1,46,3,0.4884438936940493,1,1,1,0.2814582292608944,0,35.55838
640,1,0,42,5,0.7018751318513426,1,1,1,0.04196975811189968,0,16.375746
624,0,0,48,3,0.4878011626154668,2,0,0,0.15005688043208124,0,16.698767
667,1,1,42,9,0.0,2,0,1,0.2906569577394641,0,2.1803646
642,1,1,26,0,0.0,1,0,0,0.23732816483974217,0,3.484102
640,2,0,32,6,0.4738152849230539,2,1,1,0.09560978073406008,0,3.632522
529,2,1,35,5,0.0,2,1,1,0.9364740332701772,0,1.5028244
563,1,0,39,5,0.0,2,1,1,0.0879695510921293,0,2.9149954
593,2,0,38,4,0.35367523124628014,2,1,0,0.3350742495908359,0,5.9477773
739,0,1,45,7,0.4093439690991669,1,0,1,0.7390273771145144,1,66.216675
788,2,0,70,1,0.0,2,1,1,0.2080150654387494,0,14.90754
684,2,0,38,3,0.0,2,1,0,0.22124147856120258,0,24.514042
482,1,1,55,5,0.38787959685145473,1,0,1,0.3920602417530874,0,42.93053
591,2,1,58,5,0.512035344709081,1,0,1,0.6862803897772236,0,56.891644
651,0,0,41,4,0.5318198715661806,1,0,1,0.7565317487820087,0,28.432167
749,0,0,40,8,0.5651002365143554,2,0,0,0.43165147271564436,0,2.8387792
583,1,1,24,9,0.5385663956230198,1,0,0,0.44899447897274186,0,14.955542
661,2,1,42,2,0.7127232813928557,1,0,0,0.14674896452611222,1,45.65429
715,1,0,31,2,0.44724190606632364,2,1,1,0.9080324170958326,0,2.353535
769,0,0,45,5,0.5048855094911245,1,1,0,0.6205949168145558,1,75.79824
625,1,0,51,7,0.5432284079962506,1,1,0,0.1942979554547459,1,73.53606
641,1,0,36,5,0.2646199498768604,1,1,0,0.15549029932358538,0,9.993052
716,0,1,27,1,0.48845465503543695,2,1,0,0.3380311819778789,0,2.655859
767,1,1,43,1,0.3045413777362754,2,1,0,0.3891674154881791,0,0.6011435
745,0,1,36,8,0.5782078293222559,1,0,0,0.030337297211883732,0,12.201779
589,1,1,34,6,0.0,2,1,1,0.8895116483624186,0,1.0116469
796,1,0,45,2,0.4373497622082337,1,1,1,0.6194149041233438,0,40.245525
664,1,1,57,6,0.0,2,1,1,0.0764698028661737,0,7.2226195
445,2,1,62,1,0.2555594584239362,1,1,1,0.38282685996512666,1,65.27408
543,0,0,57,1,0.42303363090567975,2,1,1,0.603286313842972,1,50.010197
746,2,1,36,2,0.0,2,1,1,0.08213274367702116,0,7.4390116
742,0,1,33,0,0.7240250812590883,1,1,1,0.5383330608073071,0,39.665962
750,1,0,32,5,0.0,2,1,0,0.4780451033073658,0,0.9381771
669,1,1,30,7,0.37915338454748704,1,0,0,0.09894784951962911,0,2.2990496
594,2,0,49,2,0.5046508723920538,2,0,1,0.6160746351276547,0,43.273567
574,2,1,36,1,0.0,2,0,1,0.3585219388451597,0,3.3558269
659,0,1,36,2,0.30367102435893395,2,1,1,0.7453439803501235,0,3.1580963
750,0,1,40,5,0.6707377086848291,3,1,0,0.10221181122797227,1,21.830065
